ECLAC,,,
Argentina,ACIFI S.A.,Rental of Office Premises - Buenos Aires,"118,800.00"
Canada,UNISFERA INTERNATIONAL CENTRE,Rural Development,"49,500.00"
Canada,UPA DEVELOPPEMENT INTERNATIONAL,Rural Development,"30,000.00"
Cape Verde,COMISSAO REG.DE PARCEIROS BRAVASOLIDARIA,Rural Development,"50,000.00"
Cape Verde,COMISSAO REGIONAL PARCEIROS DA ILHA DO,Rural Development,"39,019.00"
Central African Republic,ICASEES,Rural Development,"50,000.00"
Chile,CORPORACION DE DERECHO PRIVADO RIMISP,Rural Development,"107,845.00"
Chile,UNITED NATIONS ECONOMIC COMMISSION FOR,Rural Development,"49,500.00"
China,W.A. INTERNATIONAL CONSULTING,General Building Maintenance,"182,582.72"
Costa Rica,ASOCIACION PARA EL DESARROLLO DE LAS,Rural Development,"130,000.00"
Costa Rica,TROPICAL AGRICULTURAL RESEARCH AND,Rural Development,"178,900.00"
Dominican Republic,UNDP REP IN DOMINICAN REPUBLIC DOLLARACC,Rural Development,"50,000.00"
Egypt,AGRIBUSINESS SYSTEMS INTERNATIONAL,Rural Development,"40,000.00"
Egypt,EL-ZANATY AND ASSOCIATES,Rural Development,"32,713.00"
Fiji,SECRETARIAT OF THE PACIFIC COMMUNITY,Rural Development,"90,000.00"
France,CIRAD ES,Rural Development,"50,000.00"
France,ECART GEIE,Rural Development,"536,908.50"
Germany,DEUTSCHE ASSET MANAGEMENT INTL GMBH,Investment,"424,000.00"
Germany,DeutscheGesellschaft fuer Internationale,Rural Development,"198,855.00"
Germany,PUBLICARE GMBH,Computer Related Services,"39,771.00"
Germany,TISCHLEREI CRAMER,General Building Maintenance,"74,327.73"
Indonesia,LPM EQUATOR,Rural Development,"70,661.96"
Ireland,MICROSOFT IRELAND OPERATIONS LIMITED,"OPERATIONS, MAINTENANCE AND SUPPORT","105,413.00"
Italy,ACCENTURE SPA,Auditing,"197,375.00"
Italy,ADVANCED PROCUREMENT SRL,Procurement Services,"33,142.50"
Italy,AZIENDA MUNICIPALE AMBIENTE AMA,Cleaning services,"231,997.50"
Italy,BIOVERSITY INTERNATIONAL,Rural Development,"86,460.00"
Italy,BLEI SPA,Communications and Mass Media,"90,665.12"
Italy,BRANCA SRL,General Building Maintenance,"123,939.03"
Italy,BUSINESS NETWORK BUILDERS SRL,IT Related Consultancy,"92,799.00"
Italy,CASA SAN BERNARDO,Management Training,"31,816.80"
Italy,COLT TECHNOLOGY SERVICES S.P.A.,Telecommunications,"198,218.66"
Italy,CONVERGE SPA,Computer Related Services,"31,816.80"
Italy,COSMIC BLUE TEAM SPA,IT Related Consultancy,"31,816.80"
Italy,CROWN WORLDWIDE SRL,Shipping,"34,177.59"
Italy,DALLA VEDOVA RiCCARDO,LEGAL SERVICES,"37,694.42"
Italy,DE BESI DI GIACOMO SPA,Insurance,"107,052.40"
Italy,DHL EXPRESS (ITALY) S.R.L.,Postal and Delivery Services,"76,227.75"
Italy,DIMENSION DATA ITALIA SRL,Computer Related Services,"34,705.50"
Italy,EDILFEMA srl,General Building Maintenance,"459,275.87"
Italy,EDISCO SRL,Computer Related Services,"82,193.40"
Italy,EDISCO SRL,General Building Maintenance,"44,676.09"
Italy,ENEL ENERGIA SPA,Public Utilities,"352,636.20"
Italy,ENERGRID SPA,Public Utilities,"570,051.00"
Italy,ESSO ITALIANA SRL,Public Utilities,"609,822.00"
Italy,EUROFLASH ITALIA SRL,Computer Related Services,"34,022.76"
Italy,GEMMO SPA,General Building Maintenance,"508,913.00"
Italy,IMPACT ITALIA SRL,Professional Training,"68,105.19"
Italy,IMPRESA PIEMONTE S.R.L.,Cleaning services,"977,437.81"
Italy,INTERNATIONAL TRAINING CENTRE OF THE ILO,Professional Training,"77,516.33"
Italy,ISTITUTO DI VIGILANZA NUOVA,Security Services,"39,771.00"
Italy,ISTITUTO DI VIGILANZA NUOVA CITTA DI ROMA,Security Services,"770,725.72"
Italy,ITALBUS SRL,Security Services,"56,567.62"
Italy,MERLO SpA,Conference organizing services,"374,324.65"
Italy,MICROSOFT SRL,Computer Related Services,"36,854.46"
Italy,OFFICE DEPOT SRL,General Building Maintenance,"59,656.50"
Italy,ORACLE ITALIA SRL,Computer Related Services,"236,512.68"
Italy,ORACLE ITALIA SRL,"OPERATIONS, MAINTENANCE AND SUPPORT","286,418.42"
Italy,OTIS SERVIZI SRL,Security Services,"41,096.70"
Italy,PEDEVILLA SPA,Catering Services,"44,145.81"
Italy,PIRELLI RE SGR S.p.A. FONDO ANASTASIA,Office building rental,"70,981.96"
Italy,PRICEWATERHOUSECOOPERS SPA,Auditing,"300,933.90"
Italy,S.W.I.F.T. SCRL,Telecommunications,"31,153.95"
Italy,SMC TREVISO SRL,IT Related Consultancy,"31,286.52"
Italy,SOFTWAY,Computer Related Services,"61,498.47"
Italy,STAR IMPIANTI ELETTRICI,General Building Maintenance,"30,424.82"
Italy,SYBASE ITALIA SRL,Computer Related Services,"32,182.69"
Italy,TATA CONSULTANCY SERVICES ITALIA SRL,IT Related Consultancy,"120,480.00"
Italy,TIGLIO I S.R.L.,Office building rental,"8,413,687.62"
Italy,TIM,Telecommunications,"110,695.95"
Italy,UGO QUINTILY SPA,Communications and Mass Media,"117,726.14"
IFAD Continued,,,
Italy,WOHR ANDREA,Communications and Mass Media,"34,640.54"
Italy,X MOC SRL IN LIQUIDAZIONE,Computer Related Services,"53,028.00"
Italy,XEROX S.P.A.,"PRINTING, PUBLISHING AND BOOKBINDING","582,744.58"
Jordan,JORDAN SOCIETY FOR SUSTAINABLE,Rural Development,"49,900.00"
Kenya,AFRACA,Rural Development,"38,175.00"
Lebanon,American University of Beirut,Rural Development,"41,500.00"
Lebanon,YMCA OF LEBANON,Rural Development,"49,950.00"
Morocco,SECRETARIAT GENERAL DE L'UNION DU,Rural Development,"49,500.00"
Netherlands,FORRESTER RESEARCH BV,GENERAL MANAGEMENT SERVICES,"33,142.50"
Netherlands,ORACLE FINANCIAL SERVICES SOFTWARE BV,IT Related Consultancy,"90,000.00"
Netherlands,ST ILEIA FOUNDATION,Rural Development,"33,598.54"
Peru,CENTRO BARTOLOMÉ DE LAS CASAS,Rural Development,"50,000.00"
Philippines,COMMISSION ON AUDIT TRUST FUND,Rural Development,"87,000.00"
South Africa,SOUTHERN AFRICAN CONFEDERATION OF,Rural Development,"36,525.00"
Spain,VTLS EUROPE S L,Computer Related Services,"65,290.73"
Sri Lanka,INTERNATIONAL WATER MANAGEMENT INSTITUTE,Rural Development,"75,000.00"
Sweden,BIRCHES UMEA AB,Human Resources Management,"234,040.00"
Sweden,STOCKHOLM ENVIRONMENT INSTITUTE,Rural Development,"50,000.00"
Switzerland,ALLINWEB AG,Development Finance,"65,000.00"
Switzerland,BURNING BOX SA,IT Related Consultancy,"33,142.50"
Switzerland,DUPONT INTL OPERATIONS SA,Development; General,"65,000.00"
Switzerland,KPMG SA,FEASIBILITY STUDIES,"300,000.00"
Switzerland,ORTEC FINANCE AG,Investment,"139,198.50"
Switzerland,TATA INTERACTIVE SYSTEMS AG,Professional Training,"97,438.95"
Syria,INTERNATIONAL CENTER FOR AGRICULTURAL,Rural Development,"232,252.00"
Tanzania,INSTITUTE OF RESOURCE ASSESSMENT,Rural Development,"49,900.00"
Togo,ADHD,Rural Development,"50,000.00"
Uganda,SNV Netherlands Development Organization,Rural Development,"35,000.00"
United Kingdom,BARING ASSET MANAGEMENT LIMITED,Investment,"65,000.00"
United Kingdom,BLOOMBERG L.P.,Office equipment leasing and rentals,"250,000.00"
United Kingdom,CROWN AGENTS,Procurement Services,"40,180.22"
United Kingdom,CROWN AGENTS,Professional Training,"75,716.09"
United Kingdom,DELOITTE LLP,IT Related Consultancy,"62,062.99"
United Kingdom,INTERNATIONAL INSTITUTE FOR ENVIRONMENT,Rural Development,"85,500.00"
United Kingdom,LEARNING TREE INTERNATIONAL LTD,Professional Training,"84,324.37"
United Kingdom,MICROSOFT TECH. IRELAND OPERATIONS LTD,"OPERATIONS, MAINTENANCE AND SUPPORT","99,470.71"
United Kingdom,MORGAN STANLEY INVESTMENT MANAGEMENT,Investment,"628,000.00"
United Kingdom,NOMURA ASSET MANAGEMENT U.K. LIMITED,Investment,"245,000.00"
United Kingdom,ORGANIZATION FOR DEVELOPMENT AND RES.LTD,Professional Training,"94,853.84"
United Kingdom,PANOS LONDON,Rural Development,"44,915.30"
United Kingdom,POSITIVE HYPE LTD,Computer Related Services,"33,767.58"
United Kingdom,SQUARE ONE RESOURCES LTD,IT Related Consultancy,"439,920.29"
United Kingdom,THE NORTHERN TRUST COMPANY LONDON,Investment,"541,000.00"
United Kingdom,University of Greenwich,Rural Development,"52,470.00"
United Kingdom,WILLIS LIMITED,Insurance,"810,407.75"
United States,BLACKROCK FINANCIAL MANAGEMENT INC,Investment,"282,000.00"
United States,CENTER FOR CREATIVE LEADERSHIP,Management Training,"49,000.00"
United States,CROWELL & MORING LLP,LEGAL SERVICES,"130,000.00"
United States,ENCOMPASS LLC,Professional Training,"81,785.60"
United States,ICLARM,Rural Development,"30,000.00"
United States,INTERNATIONAL BANK RECOSTR DEVELOPMENT,Rural Development,"30,000.00"
United States,MEDIASTORM,Communications and Mass Media,"35,000.00"
United States,PACIFIC INVESTMENT MANAGEMENT COMPANY,Investment,"765,000.00"
United States,PAYDEN and RYGEL,Investment,"662,000.00"
United States,VISIONTIME INTERNATIONAL LLC,Communications and Mass Media,"41,096.70"
United States,VISIONTIME INTERNATIONAL LLC,"PRINTING, PUBLISHING AND BOOKBINDING","113,163.00"
United States,WELLINGTON MANAGEMENT COMPANY LLP,Investment,"290,000.00"
United States,WESTERN ASSET MANAGEMENT COMPANY,Investment,"608,000.00"
United States,WOCAN,Rural Development,"99,740.00"
Zambia,SACCAR GTZ,Rural Development,"49,900.00"
Zambia,WORLD WIDE FUND FOR NATURE (ZAMBIA),Rural Development,"49,000.00"
ILO,,,
Albania,INSTITUTE OF STATISTICS (INSTAT),FEASIBILITY STUDIES,"124,259.45"
Albania,MOLSAEO NES MPCSSHB SHKP,TRAINING,"180,000.00"
Algeria,UNION GENERALE DES TRAVAILLEURS ALGERIENS (UGTA),SEMINARS,"54,000.00"
Austria,INTERNATIONAL ATOMIC ENERGY AGENCY (IAEA),"ECONOMICS, STATISTICS, FEASIBILITY, TECHNICAL & OTHER GENERAL STUDIES","36,630.04"
Bangladesh,Bangladesh Bureau of Statistics,SOCIAL ASPECTS,"38,608.00"
Bangladesh,"BANGLADESH OCCUPATIONAL SAFETY, HEALTH & ENVIRONME",SOCIAL ASPECTS,"171,747.00"
Bangladesh,CHISHOLM INSTITUTE,TRAINING & TECHNICAL ASSISTANCE,"79,934.00"
Bangladesh,INTERNATIONAL CENTRE FOR DIARRHOEAL DISEASE RESEARC,SUBSIDIES,"40,000.00"
Bangladesh,MAXWELL STAMP,TRAINING & TECHNICAL ASSISTANCE,"31,750.00"
Bangladesh,MINISTRY OF LABOUR AND EMPLOYMENT,SOCIAL ASPECTS,"37,000.00"
Bangladesh,MINISTRY OF LABOUR AND EMPLOYMENT,TRAINING & TECHNICAL ASSISTANCE,"37,000.00"
Belgium,ITUC-CSI,PROJECT MANAGEMENT,"31,335.00"
Belgium,ITUC-CSI,SEMINARS,"80,000.00"
Belgium,ITUC-CSI,SEMINARS,"40,000.00"
Belgium,ITUC-CSI,SEMINARS,"55,000.00"
Belgium,ITUC-CSI,SEMINARS,"118,568.00"
Belgium,ITUC-CSI,SEMINARS,"40,000.00"
Belgium,ITUC-CSI,SEMINARS,"50,000.00"
Belgium,ITUC-CSI,SEMINARS,"110,000.00"
Belgium,ITUC-CSI,SUBSIDIES,"93,252.00"
Belgium,ITUC-CSI,SUBSIDIES,"50,000.00"
Belgium,MULTICORPORA INTERNATIONAL INC.,"OPERATIONS, MAINTENANCE AND SUPPORT (IT)","43,522.41"
Belgium,MULTICORPORA INTERNATIONAL INC.,"OPERATIONS, MAINTENANCE AND SUPPORT (IT)","46,177.78"
Belgium,NEW FRONTIER SERVICES,FEASIBILITY STUDIES,"38,070.00"
Benin,OBISACOTE S/C Centrale Syndicale des Travailleurs du Bénin,SOCIAL ASPECTS,"37,561.00"
Bolivia,FUNDACION PARA EL DESARROLLO PRODUCTIVO Y FINANCIER,SUBSIDIES,"133,100.00"
Botswana,child Line Botswana,SOCIAL ASPECTS,"142,000.00"
Botswana,Humana People to People,SOCIAL ASPECTS,"150,165.00"
Brazil,Avante - Educaçao e Mobilizaçao Social,SOCIAL ASPECTS,"207,150.00"
Brazil,CIPO-Comunicacao Interativa,SOCIAL ASPECTS,"109,998.00"
Brazil,FEDERACAO NACIONAL DE EMPRESAS DE SUGUROS PRIVADO,SUBSIDIES,"50,000.00"
Brazil,FEDERACAO NACIONAL DE EMPRESAS DE SUGUROS PRIVADO,SUBSIDIES,"206,000.00"
Brazil,FUNDACAO ECONOMIA DE CAMPINAS (FECAMP),PROJECT MANAGEMENT,"260,355.03"
Brazil,Instituto Aliança com o Adolescente,SOCIAL ASPECTS,"521,885.00"
Brazil,ORGANIZACAO REGIONAL INTERAMERICANA DE TRABALHADO,SUBSIDIES,"55,000.00"
Brazil,REPORTER BRASIL,SOCIAL ASPECTS,"167,500.00"
Brazil,ZURICH BRASIL SEGUROS S.A.,SUBSIDIES,"50,000.00"
Burkina Faso,FEDERATION DES CAISSES POPULAIRES DU BURKINA-FCPB,"ECONOMICS, STATISTICS, FEASIBILITY, TECHNICAL & OTHER GENERAL STUDIES","60,000.00"
Burundi,HEALTHNET TPO BURUNDI,FEASIBILITY STUDIES,"72,630.00"
Cambodia,Community Child Based Organization,SOCIAL ASPECTS,"34,949.00"
Cambodia,"Department of Child Labour, Ministry of Labour and Vocational Trainin",SOCIAL ASPECTS,"148,500.00"
Cambodia,Ministry of Information of Cambodia National Television of Kampuche,SOCIAL ASPECTS,"70,825.00"
Cambodia,"Municipal Department of Labour and Vocational Trainin, Phnom Penh",SOCIAL ASPECTS,"108,960.00"
Cambodia,Municipal Department of Labour and Vocational Training Phnom Phen,SOCIAL ASPECTS,"108,960.00"
Cambodia,"provincial Departement of Labour and Vocational Trainin, Kampot",SOCIAL ASPECTS,"76,835.00"
Cambodia,Provincial Department of Labour and Vocational Training,SOCIAL ASPECTS,"146,590.00"
Cambodia,"Provincial Department of Labour and Vocational Training, BanteayMe",SOCIAL ASPECTS,"101,995.00"
Cambodia,Save Incapacity Teenagers,SOCIAL ASPECTS,"31,150.00"
Cambodia,The Cambodian Labour Confederation,SOCIAL ASPECTS,"46,000.00"
Cambodia,The Civil Society Network Against Child Labour Organisation,SOCIAL ASPECTS,"40,990.00"
Canada,DEVELOPPEMENT INTERNATIONAL DESJARDINS,SUBSIDIES,"125,000.00"
Canada,OFFICE OF THE AUDITOR GENERAL OF CANADA - ACCOUNTING,AUDITING,"125,000.00"
Canada,OFFICE OF THE AUDITOR GENERAL OF CANADA - ACCOUNTING,AUDITING,"209,540.00"
China,Anhui Provincial Women's Federation,SOCIAL ASPECTS,"39,306.00"
China,Fujian Women's Federation,SOCIAL ASPECTS,"45,625.00"
China,Guiyang Provincial Women's Federation,SOCIAL ASPECTS,"39,401.00"
China,Hunan Provincial Women's Federation,SOCIAL ASPECTS,"48,735.00"
China,INSTITUTE OF AGRICULTURAL ECONOMICS AND DEVELOPMEN,SUBSIDIES,"50,000.00"
ILO Continued,,,
China,International Exchanges and Coopération Center of ACWF,SOCIAL ASPECTS,"46,241.00"
China,Jiangsu Provincial Women's Federation,SOCIAL ASPECTS,"41,836.00"
China,Yunnan Provincial Women's Federation,SOCIAL ASPECTS,"49,780.00"
Costa Rica,ASOCIACION PARQUE TEC,SOCIAL ASPECTS,"43,250.00"
Costa Rica,Oficina nacional de Estadisticas,SOCIAL ASPECTS,"90,000.00"
Cote d'Ivoire,Assistance Internationale à l'Enfance Coeur et Action,SOCIAL ASPECTS,"144,318.00"
Dominican Republic,Oficina Nacional de Estadistica,SOCIAL ASPECTS,"90,000.00"
El Salvador,"ADEPRO, S.A. DE C.V.","ECONOMICS, STATISTICS, FEASIBILITY, TECHNICAL & OTHER GENERAL STUDIES","38,400.00"
El Salvador,ASOCIACION COOPERATIVA DE SERVICIOS DE SEGUROS FUTU,SUBSIDIES,"40,644.00"
Ethiopia,MINISTRY OF LABOUR AND SOCIAL AFFAIRS,SOCIAL ASPECTS,"51,576.00"
Ethiopia,RESEAU DES CAISSES D'EPARGNE ET DE CREDIT NYESIGISO MICRO-FINANCE & RELATED SERVICES,,"146,650.00"
Finland,TTY-SAATIO/TUT FOUNDATION,FEASIBILITY STUDIES,"31,537.45"
France,ABSODIA,FEASIBILITY STUDIES,"59,375.00"
France,ATLANTIC TELEVISION SARL,TELECOMMUNICATIONS,"67,432.19"
France,CENTRE INTERNATIONAL DE DEVELOPPEMENT ET DE RECHER,SUBSIDIES,"72,134.00"
France,CENTRE INTERNATIONAL DE DEVELOPPEMENT ET DE RECHER,SUBSIDIES,"92,653.00"
France,GALLENA INFORMATIQUE,SYSTEM DESIGN AND DEVELOPMENT,"163,564.88"
France,HIGH TECH DETECTION SYSTEMS (HTDS),SECURITY SERVICES,"33,064.12"
France,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDIC,SUBSIDIES,"63,963.00"
France,OBIANE SA,TELECOMMUNICATIONS,"35,786.44"
France,TUAC / COM SYND CONSULTATIVE,SUBSIDIES,"92,796.09"
Germany,ALLIANZ SE,SUBSIDIES,"32,817.00"
Germany,BOMAG GMBH,"MACHINERY, ELECTRICAL EQUIP & VEHICLES MAINTENANCE & REPAIR","143,015.95"
Germany,BOMAG GMBH,TRAINING,"6,373.19"
Germany,BUNDESMINISTERIUM FUR ARBEIT UND SOZIALES (BMAS),"REPORT, SURVEY","108,750.00"
Germany,DEUTSCHE GESELLSCHAFT FUR TECHNISCHE ZUSAMMENARB,SUBSIDIES,"158,000.00"
Germany,HESSENAUER KG,TRAINING,"51,703.40"
Germany,HOCHSCHULE FÜR WIRTSCHAFT UND RECHT BERLIN (INSTITUT,PROJECT MANAGEMENT,"59,789.75"
Germany,INSTITUTE FOR DEVELOPMENT STRATEGY - GEMEINNUTZIGE G,FEASIBILITY STUDIES,"126,870.00"
Germany,INTERDISZIPLINARES ZENTRUM FUR WEITERBUILDUNG & WISS,SEMINARS,"32,301.48"
Ghana,KUAPAH KOKOO,SOCIAL ASPECTS,"101,600.00"
Ghana,Parent and Child Foundation,SOCIAL ASPECTS,"449,866.00"
Greece,WORLD FEDERATION OF TRADE UNIONS (WFTU),SEMINARS,"60,000.00"
Guatemala,"ASEGURADORA RURAL, S.A.",SUBSIDIES,"53,000.00"
Haiti,ALTERNATIVE INSURANCE COMPANY S.A.,SUBSIDIES,"112,490.00"
Haiti,CADB - COORDINATION DES ASSOCIATIONS POUR LE DEVELOP,FEASIBILITY STUDIES,"220,538.29"
Haiti,CADEB - COORDINATION DES ASSOCIATIONS POUR LE DEVELO,FEASIBILITY STUDIES,"155,886.52"
Haiti,CODELAGO - COORDINATION DES ORGANISATIONS POUR LE D,FEASIBILITY STUDIES,"215,265.80"
Haiti,CODEP - COORDINATION DES ORGANISATIONS POUR LE DEVE,FEASIBILITY STUDIES,"221,697.65"
Haiti,"DARTIGUE, JEHAN HENRI 155853",LEASING OR RENTAL SERVICES,"65,800.00"
Haiti,FADD - FEDERATION DES ORGANISATIONS POUR LE DEVELOPP,FEASIBILITY STUDIES,"391,229.05"
Haiti,FADSE - FEDERATIONS DES ASSOCIATIONS POUR LE DEVELOP,FEASIBILITY STUDIES,"133,764.28"
Haiti,FEDOG - FEDERATION DES ORGANISATIONS DE GATTEREAU,FEASIBILITY STUDIES,"119,154.81"
Haiti,FEODEC - FEDERATIONS DES ORGANISATIONS POURLE DEVEL,FEASIBILITY STUDIES,"328,770.16"
Haiti,FODEBB - FEDERATION DES ORGANISATIONS POUR LE DEVELO,FEASIBILITY STUDIES,"320,232.02"
Haiti,FODEC - COORDINATION DES ORGANISATIONS POUR LE DEVE,FEASIBILITY STUDIES,"160,465.90"
Haiti,FODEL - FEDERATION DES ORGANISATIONS POUR LE DEVELOP,FEASIBILITY STUDIES,"394,366.11"
Haïti,Confederacion Sindical de Trabajadores y Trabajadoras de las Améric,SOCIAL ASPECTS,"100,000.00"
Honduras,Red Hondurena para el Desarollo en Equidad de Género,SOCIAL ASPECTS,"45,847.00"
Hungary,HVG KIADO ZRT,GENERAL MANAGEMENT SERVICES,"38,500.00"
Iceland,SKYRR EHF.,DATA COMMUNICATIONS SYSTEMS,"33,983.85"
India,Bidar District Child Labour Rehabilitation Society,SOCIAL ASPECTS,"36,600.00"
India,Bidar District Child Labour Rehabilitation Society,SOCIAL ASPECTS,"118,289.00"
India,Bidar District Child Labour Rehabilitation Society,SOCIAL ASPECTS,"183,201.00"
